"BUL_ID","FROMDATE","TODATE","CONSUMPTION"
"23011273630","1397/11/16","1398/02/21","951"
"23011273630","1397/05/25","1397/11/16","1808"
"23011273630","1397/04/02","1397/05/25","139"
"23011273630","1397/01/14","1397/04/02","531"
"23011273630","1396/11/19","1397/01/14","775"
"23013649439","1399/03/01","1399/04/25","60"
"23013649439","1398/11/21","1399/03/01","201"
"23013649439","1398/10/16","1398/11/21","74"
"23013649439","1398/10/13","1398/10/16","0"
"23013649439","1398/08/25","1398/10/13","74"
"23013649439","1398/07/09","1398/08/25","43"
"23013649439","1398/05/26","1398/07/09","30"
"23013649439","1398/02/23","1398/05/26","82"
"23013649439","1398/01/07","1398/02/23","84"
"23013649439","1397/10/08","1398/01/07","157"
"23013649439","1397/08/28","1397/10/08","68"
"23013649439","1397/05/27","1397/08/28","72"
"23013649439","1397/04/04","1397/05/27","22"
"23013649439","1396/12/28","1397/04/04","113"
"23014066343","1399/04/18","1399/06/02","119"
"23014066343","1399/03/01","1399/04/18","170"
"23014066343","1399/01/24","1399/03/01","130"
"23014066343","1398/11/20","1399/01/24","281"
"23014066343","1398/10/02","1398/11/20","419"
"23014066343","1398/08/22","1398/10/02","238"
"23014066343","1398/07/04","1398/08/22","73"
"23014066343","1398/05/19","1398/07/04","120"
"23014066343","1398/04/03","1398/05/19","66"
"23014066343","1398/02/21","1398/04/03","69"
"23014066343","1398/01/05","1398/02/21","224"
"23014066343","1397/11/16","1398/01/05","306"
"23014066343","1397/10/05","1397/11/16","247"
"23014066343","1397/08/26","1397/10/05","207"
"23014066343","1397/07/08","1397/08/26","120"
"23014066343","1397/05/25","1397/07/08","58"
"23014066343","1397/04/02","1397/05/25","130"
"23014066343","1397/02/18","1397/04/02","62"
"23014066343","1396/11/18","1397/02/18","293"
"23014064525","1399/04/18","1399/06/02","93"
"23014064525","1399/03/01","1399/04/18","115"
"23014064525","1399/01/24","1399/03/01","276"
"23014064525","1398/11/20","1399/01/24","602"
"23014064525","1398/10/02","1398/11/20","538"
"23014064525","1398/08/22","1398/10/02","388"
"23014064525","1398/07/04","1398/08/22","188"
"23014064525","1398/05/19","1398/07/04","87"
"23014064525","1398/04/03","1398/05/19","182"
"23014064525","1398/02/21","1398/04/03","87"
"23014064525","1398/01/05","1398/02/21","325"
"23014064525","1397/11/16","1398/01/05","416"
"23014064525","1397/10/05","1397/11/16","423"
"23014064525","1397/08/26","1397/10/05","314"
"23014064525","1397/07/08","1397/08/26","309"
"23014064525","1397/05/25","1397/07/08","75"
"23014064525","1397/04/02","1397/05/25","94"
"23014064525","1397/02/18","1397/04/02","81"
"23014064525","1396/11/18","1397/02/18","522"
"23016127251","1399/04/18","1399/06/02","1"
"23016127251","1399/03/01","1399/04/18","105"
"23016127251","1399/01/24","1399/03/01","42"
"23016127251","1398/11/20","1399/01/24","359"
"23016127251","1398/10/02","1398/11/20","578"
"23016127251","1398/08/22","1398/10/02","412"
"23016127251","1398/07/04","1398/08/22","168"
"23016127251","1398/05/19","1398/07/04","1"
"23016127251","1398/04/03","1398/05/19","4"
"23016127251","1398/02/21","1398/04/03","22"
"23016127251","1398/01/05","1398/02/21","205"
"23016127251","1397/11/16","1398/01/05","487"
"23016127251","1397/10/05","1397/11/16","299"
"23016127251","1397/08/26","1397/10/05","443"
